calibration,method,global_row,suite,task,episode,failure,frozen_first,combined_first,added_new_alarm
episode,ac_reference,15100,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,300,False,-1,15,True
episode,ac_reference,15111,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,311,False,16,16,False
episode,ac_reference,15131,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,331,False,-1,24,True
episode,ac_reference,15148,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,348,False,19,19,False
episode,ac_reference,15150,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,350,False,-1,17,True
episode,ac_reference,15156,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,356,False,-1,26,True
episode,ac_reference,15192,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,392,False,-1,15,True
episode,ac_reference,15194,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,-1,16,True
episode,ac_reference,15195,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,395,False,-1,15,True
episode,ac_reference,15611,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,11,False,22,22,False
episode,ac_reference,15624,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,24,False,-1,23,True
episode,ac_reference,15625,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,25,False,-1,21,True
episode,ac_reference,15626,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,26,True,31,21,False
episode,ac_reference,15627,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,27,False,24,23,False
episode,ac_reference,15628,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,28,False,-1,20,True
episode,ac_reference,15629,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,29,False,-1,21,True
episode,ac_reference,15630,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,30,False,-1,20,True
episode,ac_reference,15631,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,31,False,-1,22,True
episode,ac_reference,15648,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,48,False,22,21,False
episode,ac_reference,15649,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,49,False,-1,20,True
episode,ac_reference,15651,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,51,False,21,21,False
episode,ac_reference,15654,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,54,False,-1,21,True
episode,ac_reference,15655,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,55,False,-1,19,True
episode,ac_reference,15668,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,68,False,-1,26,True
episode,ac_reference,15673,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,73,False,-1,21,True
episode,ac_reference,15675,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,75,False,-1,24,True
episode,ac_reference,15677,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,77,False,-1,20,True
episode,ac_reference,15679,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,79,False,-1,23,True
episode,ac_reference,15697,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,97,False,-1,22,True
episode,ac_reference,15699,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,99,False,19,19,False
episode,ac_reference,15700,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,100,False,20,20,False
episode,ac_reference,15701,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,101,False,19,19,False
episode,ac_reference,15702,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,102,False,19,19,False
episode,ac_reference,15746,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,146,False,-1,21,True
episode,ac_reference,15747,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,147,False,22,22,False
episode,ac_reference,15749,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,149,False,-1,22,True
episode,ac_reference,15751,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,151,False,-1,22,True
episode,ac_reference,15760,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,160,False,24,24,False
episode,ac_reference,15762,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,162,True,27,23,False
episode,ac_reference,15763,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,163,False,24,24,False
episode,ac_reference,15765,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,165,False,24,24,False
episode,ac_reference,15767,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,167,False,24,24,False
episode,ac_reference,15824,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,224,False,-1,22,True
episode,ac_reference,15826,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,226,False,-1,23,True
episode,ac_reference,15827,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,227,False,22,22,False
episode,ac_reference,15828,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,228,False,-1,22,True
episode,ac_reference,15831,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,231,False,23,23,False
episode,ac_reference,15912,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,312,True,24,17,False
episode,ac_reference,15913,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,313,False,-1,19,True
episode,ac_reference,15914,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,314,False,20,18,False
episode,ac_reference,15915,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,315,False,23,19,False
episode,ac_reference,15916,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,316,False,19,19,False
episode,ac_reference,15918,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,318,False,21,19,False
episode,ac_reference,15939,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,339,False,22,20,False
episode,ac_reference,15954,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,354,False,-1,19,True
episode,ac_reference,15958,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,358,False,-1,18,True
episode,ac_reference,16400,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0,False,-1,18,True
episode,ac_reference,16405,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,5,False,18,18,False
episode,ac_reference,16560,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,160,False,-1,15,True
episode,ac_reference,16567,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,167,False,-1,15,True
episode,ac_reference,16659,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,259,False,-1,15,True
episode,ac_reference,16749,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,349,False,-1,15,True
episode,ac_reference,17316,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,116,True,18,15,False
episode,ac_reference,18106,libero_object,libero_object/pick_up_the_butter_and_place_it_in_the_basket,106,False,12,12,False
episode,ac_reference,18273,libero_object,libero_object/pick_up_the_butter_and_place_it_in_the_basket,273,False,13,13,False
episode,ac_reference,19093,libero_object,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,293,False,13,13,False
episode,ac_reference,19731,libero_object,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,131,False,-1,8,True
episode,ac_reference,19872,libero_object,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,272,True,20,16,False
episode,ac_reference,19875,libero_object,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,275,False,22,17,False
episode,ac_reference,21312,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,112,True,21,18,False
episode,ac_reference,21318,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,118,True,19,18,False
episode,ac_reference,21508,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,308,False,20,20,False
episode,ac_reference,22155,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,155,False,18,18,False
episode,ac_reference,22274,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,274,True,-1,26,True
episode,ac_reference,22275,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,275,True,-1,15,True
episode,ac_reference,22276,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,276,True,-1,27,True
episode,ac_reference,22278,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,278,True,-1,16,True
episode,ac_reference,22351,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,351,False,17,17,False
episode,ac_reference,24685,libero_spatial,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,285,False,18,14,False
episode,ac_reference,26272,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,272,True,-1,17,True
episode,ac_reference,26274,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,274,True,-1,17,True
episode,ac_reference,26276,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,276,True,18,17,False
episode,ac_reference,26811,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,11,True,-1,20,True
episode,ac_reference,27715,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,115,False,11,11,False
episode,ac_reference,27720,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,120,True,21,20,False
episode,ac_reference,27721,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,121,True,21,16,False
episode,ac_reference,27774,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,174,False,17,14,False
episode,ac_reference,27813,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,213,True,19,18,False
episode,ac_reference,27814,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,214,True,20,17,False
episode,ac_reference,27881,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,281,True,20,16,False
episode,ac_reference,27883,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,283,True,18,16,False
episode,ac_reference,27885,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,285,True,18,17,False
episode,ac_reference,27886,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,286,True,-1,16,True
episode,ac_reference,27887,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,287,True,19,16,False
episode,ac_reference,27918,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,318,True,21,18,False
episode,ac_reference,28437,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,37,True,15,14,False
episode,ac_reference,29209,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,9,True,16,15,False
episode,ac_reference,29217,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,17,False,14,14,False
episode,ac_reference,30218,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,218,True,21,20,False
episode,ac_reference,30272,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,272,True,-1,18,True
episode,ac_reference,30275,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,275,True,21,19,False
episode,ac_reference,30278,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,278,True,-1,21,True
episode,ac_reference,30359,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,359,True,19,12,False
episode,ac_reference,30879,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,79,True,21,15,False
episode,ac_reference,30961,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,161,True,-1,15,True
episode,ac_reference,30964,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,164,True,-1,15,True
episode,ac_reference,30969,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,169,True,20,14,False
episode,ac_reference,30993,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,193,True,21,17,False
episode,ac_reference,30997,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,197,True,21,17,False
episode,ac_reference,31955,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,355,True,16,15,False
episode,relative_curvature,1333,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,133,False,16,16,False
episode,relative_curvature,1404,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,204,True,-1,28,True
episode,relative_curvature,1406,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,206,True,29,28,False
episode,relative_curvature,1555,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,355,True,-1,26,True
episode,relative_curvature,2078,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,78,False,13,13,False
episode,relative_curvature,2188,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,188,False,18,18,False
episode,relative_curvature,2189,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,189,False,17,17,False
episode,relative_curvature,2389,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,389,False,13,13,False
episode,relative_curvature,3062,libero_goal,libero_goal/put_the_bowl_on_the_plate,262,True,-1,22,True
episode,relative_curvature,3633,libero_goal,libero_goal/put_the_bowl_on_the_stove,33,True,17,16,False
episode,relative_curvature,3808,libero_goal,libero_goal/put_the_bowl_on_the_stove,208,True,18,16,False
episode,relative_curvature,3809,libero_goal,libero_goal/put_the_bowl_on_the_stove,209,True,18,16,False
episode,relative_curvature,3810,libero_goal,libero_goal/put_the_bowl_on_the_stove,210,True,18,16,False
episode,relative_curvature,3811,libero_goal,libero_goal/put_the_bowl_on_the_stove,211,True,17,16,False
episode,relative_curvature,3812,libero_goal,libero_goal/put_the_bowl_on_the_stove,212,True,18,16,False
episode,relative_curvature,5217,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,17,False,11,11,False
episode,relative_curvature,5314,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,114,False,10,10,False
episode,relative_curvature,5315,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,115,False,9,9,False
episode,relative_curvature,5316,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,116,False,11,11,False
