global_row,source,episode,run_id,task,failure,method,euclidean_first,combined_first,newly_detected
9862,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it/right-50x8-20260903,262,right-50x8-20260903,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,False,euclidean_OR_cosine,-1,7,True
9863,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it/right-50x8-20260903,263,right-50x8-20260903,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,False,euclidean_OR_cosine,-1,7,True
9866,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it/right-50x8-20260903,266,right-50x8-20260903,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,False,euclidean_OR_cosine,-1,7,True
9867,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it/right-50x8-20260903,267,right-50x8-20260903,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,False,euclidean_OR_cosine,-1,7,True
9871,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it/right-50x8-20260903,271,right-50x8-20260903,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,False,euclidean_OR_cosine,-1,7,True
9875,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it/right-50x8-20260903,275,right-50x8-20260903,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,False,euclidean_OR_cosine,20,8,False
9995,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it/right-50x8-20260903,395,right-50x8-20260903,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,False,euclidean_OR_cosine,-1,8,True
9996,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it/right-50x8-20260903,396,right-50x8-20260903,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,False,euclidean_OR_cosine,-1,8,True
10065,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it/right-50x8b-20260903,65,right-50x8b-20260903,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,False,euclidean_OR_cosine,-1,8,True
10066,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it/right-50x8b-20260903,66,right-50x8b-20260903,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,False,euclidean_OR_cosine,-1,8,True
10069,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it/right-50x8b-20260903,69,right-50x8b-20260903,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,False,euclidean_OR_cosine,-1,8,True
10070,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it/right-50x8b-20260903,70,right-50x8b-20260903,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,False,euclidean_OR_cosine,-1,8,True
10080,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it/right-50x8b-20260903,80,right-50x8b-20260903,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,False,euclidean_OR_cosine,-1,8,True
10082,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it/right-50x8b-20260903,82,right-50x8b-20260903,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,False,euclidean_OR_cosine,-1,7,True
10083,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it/right-50x8b-20260903,83,right-50x8b-20260903,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,False,euclidean_OR_cosine,-1,7,True
10084,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it/right-50x8b-20260903,84,right-50x8b-20260903,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,False,euclidean_OR_cosine,-1,8,True
10085,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it/right-50x8b-20260903,85,right-50x8b-20260903,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,False,euclidean_OR_cosine,-1,7,True
10086,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it/right-50x8b-20260903,86,right-50x8b-20260903,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,False,euclidean_OR_cosine,-1,8,True
10123,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it/right-50x8b-20260903,123,right-50x8b-20260903,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,False,euclidean_OR_cosine,-1,7,True
10127,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it/right-50x8b-20260903,127,right-50x8b-20260903,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,False,euclidean_OR_cosine,-1,7,True
10168,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it/right-50x8b-20260903,168,right-50x8b-20260903,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,False,euclidean_OR_cosine,-1,7,True
10171,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it/right-50x8b-20260903,171,right-50x8b-20260903,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,False,euclidean_OR_cosine,-1,7,True
10174,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it/right-50x8b-20260903,174,right-50x8b-20260903,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,False,euclidean_OR_cosine,-1,7,True
10178,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it/right-50x8b-20260903,178,right-50x8b-20260903,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,False,euclidean_OR_cosine,-1,7,True
10208,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it/right-50x8b-20260903,208,right-50x8b-20260903,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,False,euclidean_OR_cosine,-1,7,True
10209,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it/right-50x8b-20260903,209,right-50x8b-20260903,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,False,euclidean_OR_cosine,-1,7,True
10210,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it/right-50x8b-20260903,210,right-50x8b-20260903,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,False,euclidean_OR_cosine,-1,7,True
10212,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it/right-50x8b-20260903,212,right-50x8b-20260903,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,False,euclidean_OR_cosine,-1,7,True
10213,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it/right-50x8b-20260903,213,right-50x8b-20260903,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,False,euclidean_OR_cosine,-1,7,True
10256,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it/right-50x8b-20260903,256,right-50x8b-20260903,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,False,euclidean_OR_cosine,-1,7,True
10257,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it/right-50x8b-20260903,257,right-50x8b-20260903,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,False,euclidean_OR_cosine,-1,7,True
10258,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it/right-50x8b-20260903,258,right-50x8b-20260903,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,False,euclidean_OR_cosine,-1,7,True
10261,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it/right-50x8b-20260903,261,right-50x8b-20260903,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,False,euclidean_OR_cosine,-1,7,True
10262,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it/right-50x8b-20260903,262,right-50x8b-20260903,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,False,euclidean_OR_cosine,-1,7,True
10264,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it/right-50x8b-20260903,264,right-50x8b-20260903,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,False,euclidean_OR_cosine,-1,7,True
10267,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it/right-50x8b-20260903,267,right-50x8b-20260903,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,False,euclidean_OR_cosine,-1,7,True
10268,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it/right-50x8b-20260903,268,right-50x8b-20260903,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,False,euclidean_OR_cosine,-1,7,True
10270,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it/right-50x8b-20260903,270,right-50x8b-20260903,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,False,euclidean_OR_cosine,-1,7,True
10271,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it/right-50x8b-20260903,271,right-50x8b-20260903,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,False,euclidean_OR_cosine,-1,7,True
10273,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it/right-50x8b-20260903,273,right-50x8b-20260903,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,False,euclidean_OR_cosine,19,7,False
10274,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it/right-50x8b-20260903,274,right-50x8b-20260903,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,False,euclidean_OR_cosine,-1,7,True
10276,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it/right-50x8b-20260903,276,right-50x8b-20260903,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,False,euclidean_OR_cosine,-1,7,True
10392,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it/right-50x8b-20260903,392,right-50x8b-20260903,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,False,euclidean_OR_cosine,-1,8,True
10646,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-50x8-20260903,246,right-50x8-20260903,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,False,euclidean_OR_cosine,-1,26,True
10917,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-50x8b-20260903,117,right-50x8b-20260903,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,False,euclidean_OR_cosine,-1,25,True
11233,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket/right-50x8-20260903,33,right-50x8-20260903,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,False,euclidean_OR_cosine,-1,18,True
11237,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket/right-50x8-20260903,37,right-50x8-20260903,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,False,euclidean_OR_cosine,-1,15,True
11287,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket/right-50x8-20260903,87,right-50x8-20260903,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,False,euclidean_OR_cosine,-1,18,True
11323,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket/right-50x8-20260903,123,right-50x8-20260903,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,False,euclidean_OR_cosine,-1,21,True
11707,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket/right-50x8b-20260903,107,right-50x8b-20260903,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,False,euclidean_OR_cosine,-1,11,True
11725,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket/right-50x8b-20260903,125,right-50x8b-20260903,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,False,euclidean_OR_cosine,-1,21,True
11875,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket/right-50x8b-20260903,275,right-50x8b-20260903,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,False,euclidean_OR_cosine,-1,12,True
11960,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket/right-50x8b-20260903,360,right-50x8b-20260903,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,False,euclidean_OR_cosine,-1,11,True
11961,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket/right-50x8b-20260903,361,right-50x8b-20260903,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,False,euclidean_OR_cosine,-1,11,True
12132,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket/right-50x8-20260903,132,right-50x8-20260903,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,False,euclidean_OR_cosine,-1,12,True
12256,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket/right-50x8-20260903,256,right-50x8-20260903,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,False,euclidean_OR_cosine,-1,18,True
12601,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket/right-50x8b-20260903,201,right-50x8b-20260903,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,False,euclidean_OR_cosine,-1,14,True
12656,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket/right-50x8b-20260903,256,right-50x8b-20260903,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,False,euclidean_OR_cosine,-1,13,True
12662,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket/right-50x8b-20260903,262,right-50x8b-20260903,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,True,euclidean_OR_cosine,-1,18,True
12907,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket/right-50x8-20260903,107,right-50x8-20260903,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,False,euclidean_OR_cosine,-1,12,True
12909,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket/right-50x8-20260903,109,right-50x8-20260903,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,False,euclidean_OR_cosine,-1,14,True
12995,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket/right-50x8-20260903,195,right-50x8-20260903,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,False,euclidean_OR_cosine,-1,13,True
12996,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket/right-50x8-20260903,196,right-50x8-20260903,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,False,euclidean_OR_cosine,-1,12,True
13137,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket/right-50x8-20260903,337,right-50x8-20260903,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,False,euclidean_OR_cosine,-1,10,True
13139,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket/right-50x8-20260903,339,right-50x8-20260903,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,False,euclidean_OR_cosine,-1,10,True
13162,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket/right-50x8-20260903,362,right-50x8-20260903,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,False,euclidean_OR_cosine,-1,14,True
13166,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket/right-50x8-20260903,366,right-50x8-20260903,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,False,euclidean_OR_cosine,-1,14,True
13173,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket/right-50x8-20260903,373,right-50x8-20260903,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,False,euclidean_OR_cosine,-1,13,True
13174,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket/right-50x8-20260903,374,right-50x8-20260903,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,False,euclidean_OR_cosine,-1,14,True
13309,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket/right-50x8b-20260903,109,right-50x8b-20260903,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,False,euclidean_OR_cosine,-1,14,True
13386,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket/right-50x8b-20260903,186,right-50x8b-20260903,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,False,euclidean_OR_cosine,-1,13,True
13393,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket/right-50x8b-20260903,193,right-50x8b-20260903,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,False,euclidean_OR_cosine,-1,12,True
13394,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket/right-50x8b-20260903,194,right-50x8b-20260903,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,False,euclidean_OR_cosine,-1,12,True
