global_row,source,episode,task,suite,failure,length,v7_peak,v8_fixed_peak,v82_peak
526,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,126,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,13,0.38697988,0.5359481,0.7237217
527,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,127,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,13,0.34422952,0.34422952,0.34422952
528,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,128,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,12,0.46015376,0.79116327,0.9286855
529,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,129,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,12,0.4858084,1.1195922,1.2911633
530,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,130,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,12,0.49143586,1.2009848,1.372556
531,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,131,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,12,0.34635666,1.7029052,1.8916334
532,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,132,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,12,0.55356055,0.60734147,0.76175547
533,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,133,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,12,0.56791466,1.1785511,1.3501221
534,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,134,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,12,0.5377012,1.0386381,1.2102093
535,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,135,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,12,0.4042364,1.1623214,1.3510497
536,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,136,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,13,0.16880913,1.2152928,1.4037914
537,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,137,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,12,0.16621618,0.92516816,1.0965304
538,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,138,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,12,0.1919928,1.0112187,1.182581
539,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,139,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,12,0.29221514,1.290121,1.4614832
540,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,140,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,12,0.08270728,0.6912572,0.86261946
541,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,141,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,12,0.10498656,0.82772624,0.9990885
542,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,142,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,12,0.2470697,1.0510978,1.22246
543,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,143,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,13,0.29076213,1.1822866,1.3707851
544,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,144,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,13,0.37003383,0.8522703,1.0157552
545,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,145,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,13,0.6569541,0.80545944,0.95929086
546,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,146,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,13,0.5165885,1.0272416,1.2152576
547,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,147,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,13,0.34876692,1.4417555,1.6297717
548,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,148,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,13,0.41298914,1.4641197,1.6521358
549,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,149,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,13,0.40249482,1.1649104,1.3529266
550,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,150,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,13,0.5829998,0.89970756,1.0877237
551,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,151,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,13,0.36934182,0.86342704,1.0514432
552,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,152,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,13,-0.18980889,1.067653,1.2530483
553,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,153,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,13,-0.22382228,0.69985557,0.8852509
554,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,154,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,13,-0.15070753,0.8565136,1.041909
555,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,155,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,13,-0.18598184,0.98467207,1.1700674
556,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,156,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,13,-0.13803014,1.080633,1.2660284
557,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,157,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,13,-0.17001796,1.0500491,1.2354444
558,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,158,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,13,-0.19454364,1.1107961,1.2961915
559,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,159,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,13,-0.1863772,0.9092301,1.0946255
560,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,160,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,13,0.3304907,0.5143863,0.6850896
561,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,161,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,13,0.3665339,0.9312178,1.110451
562,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,162,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,12,0.24418657,0.93044895,1.0860599
563,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,163,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,13,0.31885728,0.5663152,0.75408876
564,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,164,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,13,0.29674307,0.98926055,1.1770341
565,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,165,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,13,0.29934627,1.2554678,1.4432414
566,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,166,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,13,0.3520897,0.83892417,1.0266978
567,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,167,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,12,0.29573172,0.38654634,0.5572496
568,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,168,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,14,0.78555423,0.78555423,0.78555423
569,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,169,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,14,0.754842,0.754842,0.754842
570,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,170,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,14,0.6808832,0.6808832,0.6808832
571,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,171,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,14,0.7636681,0.7636681,0.9322589
572,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,172,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,15,1.8928277,1.8928277,1.8928277
573,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,173,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,14,0.5959214,0.5959214,0.5959214
574,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,174,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,14,0.628541,0.628541,0.81398374
575,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,175,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,14,0.6226918,0.6226918,0.6226918
576,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,176,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,13,-0.13606997,0.8062693,1.011904
577,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,177,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,13,0.0647717,1.1371683,1.3428031
578,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,178,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,13,-0.11690469,0.79687154,1.0025063
579,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,179,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,13,-0.14056593,0.8841906,1.055553
580,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,180,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,13,-0.10099063,0.051884014,0.24038254
581,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,181,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,13,-0.059244875,0.8933428,1.0818413
582,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,182,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,13,-0.11070713,0.6180386,0.82367337
583,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,183,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,13,-0.1069342,-0.07850828,0.10993383
584,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,184,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,12,-0.16348976,0.6894161,0.8603399
585,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,185,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,13,0.045100547,1.3988905,1.5698142
586,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,186,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,12,0.18802775,0.7939652,0.93070424
587,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,187,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,12,-0.33336744,1.3120056,1.4829293
588,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,188,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,12,0.026040368,1.002403,1.1733267
589,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,189,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,12,-0.012091472,1.2615197,1.4324435
590,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,190,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,12,-0.09637486,0.831308,1.0022317
591,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,191,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,12,-0.038999,1.2431684,1.4140922
592,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,192,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,13,0.08133387,0.18173541,0.3522562
593,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,193,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,13,-0.06345829,0.3577193,0.54311466
594,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,194,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,13,-0.056469433,0.2630295,0.4335503
595,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,195,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,13,-0.041253965,0.39908716,0.5844825
596,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,196,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,13,-0.15629128,0.13855094,0.3239463
597,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,197,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,13,-0.032826047,0.17078663,0.3602542
598,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,198,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,13,-0.056364845,0.23216628,0.4026871
599,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,199,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,13,-0.07254192,0.08719655,0.25771737
600,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,200,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,13,0.21202001,0.21202001,0.39660054
601,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,201,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,13,0.29257002,0.3909972,0.5958411
602,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,202,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,13,0.26055014,0.592457,0.7802306
603,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,203,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,14,0.20591965,0.81570894,1.0205529
604,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,204,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,13,0.22194408,0.5149834,0.702757
605,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,205,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,14,0.82041633,0.82041633,0.82041633
606,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,206,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,13,0.20537525,0.35183427,0.5417812
607,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,207,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,14,0.16639024,0.3013665,0.5062104
608,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,208,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,13,0.1706573,0.6247456,0.79631674
609,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,209,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,13,0.17050424,0.6318988,0.82062703
610,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,210,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,13,0.24052803,1.0421481,1.196562
611,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,211,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,13,0.13616107,1.2838889,1.4726171
612,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,212,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,13,0.17914134,1.2260312,1.4147594
613,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,213,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,13,0.20669961,0.8967972,1.0855254
614,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,214,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,13,0.31100628,1.0871577,1.293043
615,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,215,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,13,0.10220363,0.46587086,0.6545991
616,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,216,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,12,-0.10804072,1.0666156,1.2379779
617,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,217,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,12,0.071481355,1.0220269,1.1786871
618,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,218,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,12,0.01923966,0.983956,1.1553183
619,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,219,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,12,0.24386187,2.5838082,2.7551706
620,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,220,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,12,-0.055382933,1.9207492,2.0921113
621,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,221,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,12,0.19133897,2.2038677,2.3752298
622,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,222,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,12,-0.10319976,1.4976183,1.6518444
623,cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,223,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,False,13,-0.32356992,0.43977726,0.6282758
