calibration,method,global_row,suite,task,episode,failure,frozen_first,added_first,combined_first,added_new_alarm
episode,ac_recalibrated,15025,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,225,False,-1,32,32,True
episode,ac_recalibrated,15027,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,227,False,30,31,30,False
episode,ac_recalibrated,15028,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,228,False,-1,28,28,True
episode,ac_recalibrated,15033,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,233,False,25,-1,25,False
episode,ac_recalibrated,15038,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,238,False,28,-1,28,False
episode,ac_recalibrated,15042,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,242,True,31,30,30,False
episode,ac_recalibrated,15058,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,258,False,-1,14,14,True
episode,ac_recalibrated,15062,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,262,False,-1,14,14,True
episode,ac_recalibrated,15080,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,280,True,36,32,32,False
episode,ac_recalibrated,15100,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,300,False,-1,15,15,True
episode,ac_recalibrated,15111,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,311,False,16,-1,16,False
episode,ac_recalibrated,15131,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,331,False,-1,24,24,True
episode,ac_recalibrated,15148,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,348,False,19,-1,19,False
episode,ac_recalibrated,15150,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,350,False,-1,17,17,True
episode,ac_recalibrated,15156,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,356,False,-1,26,26,True
episode,ac_recalibrated,15192,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,392,False,-1,15,15,True
episode,ac_recalibrated,15194,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,-1,16,16,True
episode,ac_recalibrated,15195,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,395,False,-1,15,15,True
episode,ac_recalibrated,15611,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,11,False,22,-1,22,False
episode,ac_recalibrated,15624,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,24,False,-1,23,23,True
episode,ac_recalibrated,15625,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,25,False,-1,21,21,True
episode,ac_recalibrated,15626,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,26,True,31,21,21,False
episode,ac_recalibrated,15627,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,27,False,24,23,23,False
episode,ac_recalibrated,15628,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,28,False,-1,20,20,True
episode,ac_recalibrated,15629,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,29,False,-1,21,21,True
episode,ac_recalibrated,15630,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,30,False,-1,20,20,True
episode,ac_recalibrated,15631,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,31,False,-1,22,22,True
episode,ac_recalibrated,15648,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,48,False,22,21,21,False
episode,ac_recalibrated,15649,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,49,False,-1,20,20,True
episode,ac_recalibrated,15651,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,51,False,21,-1,21,False
episode,ac_recalibrated,15654,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,54,False,-1,21,21,True
episode,ac_recalibrated,15655,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,55,False,-1,19,19,True
episode,ac_recalibrated,15668,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,68,False,-1,26,26,True
episode,ac_recalibrated,15673,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,73,False,-1,21,21,True
episode,ac_recalibrated,15675,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,75,False,-1,24,24,True
episode,ac_recalibrated,15677,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,77,False,-1,20,20,True
episode,ac_recalibrated,15679,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,79,False,-1,23,23,True
episode,ac_recalibrated,15697,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,97,False,-1,22,22,True
episode,ac_recalibrated,15699,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,99,False,19,-1,19,False
episode,ac_recalibrated,15700,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,100,False,20,-1,20,False
episode,ac_recalibrated,15701,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,101,False,19,-1,19,False
episode,ac_recalibrated,15702,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,102,False,19,-1,19,False
episode,ac_recalibrated,15746,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,146,False,-1,21,21,True
episode,ac_recalibrated,15747,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,147,False,22,-1,22,False
episode,ac_recalibrated,15749,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,149,False,-1,22,22,True
episode,ac_recalibrated,15751,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,151,False,-1,22,22,True
episode,ac_recalibrated,15760,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,160,False,24,24,24,False
episode,ac_recalibrated,15762,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,162,True,27,23,23,False
episode,ac_recalibrated,15763,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,163,False,24,24,24,False
episode,ac_recalibrated,15765,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,165,False,24,25,24,False
episode,ac_recalibrated,15767,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,167,False,24,24,24,False
episode,ac_recalibrated,15824,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,224,False,-1,22,22,True
episode,ac_recalibrated,15826,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,226,False,-1,23,23,True
episode,ac_recalibrated,15827,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,227,False,22,-1,22,False
episode,ac_recalibrated,15828,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,228,False,-1,22,22,True
episode,ac_recalibrated,15831,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,231,False,23,25,23,False
episode,ac_recalibrated,15912,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,312,True,24,17,17,False
episode,ac_recalibrated,15913,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,313,False,-1,19,19,True
episode,ac_recalibrated,15914,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,314,False,20,18,18,False
episode,ac_recalibrated,15915,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,315,False,23,19,19,False
episode,ac_recalibrated,15916,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,316,False,19,20,19,False
episode,ac_recalibrated,15918,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,318,False,21,19,19,False
episode,ac_recalibrated,15939,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,339,False,22,20,20,False
episode,ac_recalibrated,15954,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,354,False,-1,19,19,True
episode,ac_recalibrated,15958,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,358,False,-1,18,18,True
episode,ac_recalibrated,16400,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0,False,-1,18,18,True
episode,ac_recalibrated,16405,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,5,False,18,19,18,False
episode,ac_recalibrated,16560,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,160,False,-1,15,15,True
episode,ac_recalibrated,16567,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,167,False,-1,15,15,True
episode,ac_recalibrated,16659,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,259,False,-1,15,15,True
episode,ac_recalibrated,16749,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,349,False,-1,15,15,True
episode,ac_recalibrated,17316,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,116,True,18,15,15,False
episode,ac_recalibrated,18106,libero_object,libero_object/pick_up_the_butter_and_place_it_in_the_basket,106,False,12,-1,12,False
episode,ac_recalibrated,18273,libero_object,libero_object/pick_up_the_butter_and_place_it_in_the_basket,273,False,13,-1,13,False
episode,ac_recalibrated,19093,libero_object,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,293,False,13,-1,13,False
episode,ac_recalibrated,19731,libero_object,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,131,False,-1,8,8,True
episode,ac_recalibrated,19872,libero_object,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,272,True,20,16,16,False
episode,ac_recalibrated,19875,libero_object,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,275,False,22,17,17,False
episode,ac_recalibrated,21312,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,112,True,21,18,18,False
episode,ac_recalibrated,21318,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,118,True,19,18,18,False
episode,ac_recalibrated,21508,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,308,False,20,-1,20,False
episode,ac_recalibrated,22155,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,155,False,18,-1,18,False
episode,ac_recalibrated,22274,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,274,True,-1,26,26,True
episode,ac_recalibrated,22275,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,275,True,-1,15,15,True
episode,ac_recalibrated,22276,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,276,True,-1,27,27,True
episode,ac_recalibrated,22278,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,278,True,-1,16,16,True
episode,ac_recalibrated,22351,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,351,False,17,-1,17,False
episode,ac_recalibrated,24685,libero_spatial,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,285,False,18,14,14,False
episode,ac_recalibrated,26272,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,272,True,-1,17,17,True
episode,ac_recalibrated,26274,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,274,True,-1,17,17,True
episode,ac_recalibrated,26276,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,276,True,18,17,17,False
episode,ac_recalibrated,26811,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,11,True,-1,20,20,True
episode,ac_recalibrated,27715,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,115,False,11,-1,11,False
episode,ac_recalibrated,27720,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,120,True,21,20,20,False
episode,ac_recalibrated,27721,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,121,True,21,16,16,False
episode,ac_recalibrated,27774,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,174,False,17,14,14,False
episode,ac_recalibrated,27813,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,213,True,19,18,18,False
episode,ac_recalibrated,27814,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,214,True,20,17,17,False
episode,ac_recalibrated,27881,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,281,True,20,16,16,False
episode,ac_recalibrated,27883,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,283,True,18,16,16,False
episode,ac_recalibrated,27885,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,285,True,18,17,17,False
episode,ac_recalibrated,27886,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,286,True,-1,16,16,True
episode,ac_recalibrated,27887,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,287,True,19,16,16,False
episode,ac_recalibrated,27918,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,318,True,21,18,18,False
episode,ac_recalibrated,28437,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,37,True,15,14,14,False
episode,ac_recalibrated,29209,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,9,True,16,15,15,False
episode,ac_recalibrated,29217,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,17,False,14,-1,14,False
episode,ac_recalibrated,30218,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,218,True,21,20,20,False
episode,ac_recalibrated,30272,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,272,True,-1,18,18,True
episode,ac_recalibrated,30275,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,275,True,21,19,19,False
episode,ac_recalibrated,30278,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,278,True,-1,21,21,True
episode,ac_recalibrated,30359,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,359,True,19,12,12,False
episode,ac_recalibrated,30879,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,79,True,21,15,15,False
episode,ac_recalibrated,30961,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,161,True,-1,15,15,True
episode,ac_recalibrated,30964,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,164,True,-1,15,15,True
episode,ac_recalibrated,30969,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,169,True,20,14,14,False
episode,ac_recalibrated,30993,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,193,True,21,17,17,False
episode,ac_recalibrated,30997,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,197,True,21,17,17,False
episode,ac_recalibrated,31955,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,355,True,16,15,15,False
episode,max_or_gap,1332,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,132,True,16,15,15,False
episode,max_or_gap,1333,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,133,False,16,14,14,False
episode,max_or_gap,2078,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,78,False,13,-1,13,False
