role,task,suite,episode,episode_length,success,failure,alarm,first_alarm_query,first_alarm_phase,lead_to_endpoint_queries,alarm_cause,episode_max_confidence,clock_alarm,clock_first_alarm_query,matched_clock_alarm,matched_clock_query
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,218,9,True,False,False,,,,,0.1842743892574017,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,219,9,True,False,False,,,,,0.1728684678854554,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,220,9,True,False,False,,,,,0.25133473547969587,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,221,9,True,False,False,,,,,0.1857304643261608,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,222,9,True,False,False,,,,,0.21299142533570614,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,223,9,True,False,False,,,,,0.19147387154182172,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,224,10,True,False,False,,,,,0.10305775764439407,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,225,9,True,False,False,,,,,0.11842743892574015,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,226,10,True,False,False,,,,,0.11535350266947098,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,227,9,True,False,False,,,,,0.17561883190422267,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,228,9,True,False,False,,,,,0.20093835948875582,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,229,10,True,False,False,,,,,0.1611389742760071,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,230,10,True,False,False,,,,,0.1605727228603786,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,231,9,True,False,False,,,,,0.18726743245429545,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,232,9,True,False,False,,,,,0.2568354635172302,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,233,9,True,False,False,,,,,0.1994013913606213,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,234,9,True,False,False,,,,,0.210564633554441,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,235,9,True,False,False,,,,,0.19786442323248665,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,236,9,True,False,False,,,,,0.2937226985924608,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,237,9,True,False,False,,,,,0.2950978806018444,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,238,9,True,False,False,,,,,0.17553793884484714,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,239,9,True,False,False,,,,,0.29016340397993856,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,240,9,True,False,False,,,,,0.22415466752952595,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,241,9,True,False,False,,,,,0.19551852451059704,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,242,9,True,False,False,,,,,0.20918945154505741,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,243,9,True,False,False,,,,,0.23224397346707648,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,244,9,True,False,False,,,,,0.2225368063420159,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,245,9,True,False,False,,,,,0.2182494741951141,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,246,9,True,False,False,,,,,0.22188966186701176,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,247,9,True,False,False,,,,,0.2002912150137518,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,248,10,True,False,False,,,,,0.07967966348487299,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,249,10,True,False,False,,,,,0.08097395243488104,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,250,10,True,False,False,,,,,0.07652483416922828,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,251,10,True,False,False,,,,,0.07013428247856335,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,252,10,True,False,False,,,,,0.06447176832227797,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,253,10,True,False,False,,,,,0.09877042549749226,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,254,10,True,False,False,,,,,0.08016502184112606,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,255,10,True,False,False,,,,,0.08477592622552987,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,256,9,True,False,False,,,,,0.22245591328264036,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,257,9,True,False,False,,,,,0.1646173758291538,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,258,9,True,False,False,,,,,0.18977511729493612,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,259,9,True,False,False,,,,,0.15507199482284417,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,260,9,True,False,False,,,,,0.4191069406244944,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,261,9,True,False,False,,,,,0.3051286199644071,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,262,9,True,False,False,,,,,0.1628377285228927,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,263,9,True,False,False,,,,,0.14237178450088983,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,264,9,True,False,False,,,,,0.22949360944830932,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,265,9,True,False,False,,,,,0.21412392816696324,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,266,9,True,False,False,,,,,0.2168742921857305,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,267,9,True,False,False,,,,,0.2277139621420482,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,268,9,True,False,False,,,,,0.2506066979453163,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,269,9,True,False,False,,,,,0.23248665264520307,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,270,9,True,False,False,,,,,0.2291700372108073,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,271,9,True,False,False,,,,,0.2268241384889177,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,272,9,True,False,False,,,,,0.13420158550396377,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,273,9,True,False,False,,,,,0.11389742760071186,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,274,9,True,False,False,,,,,0.14075392331337966,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,275,9,True,False,False,,,,,0.14528393463840805,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,276,9,True,False,False,,,,,0.10774955508817341,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,277,9,True,False,False,,,,,0.11672868467885456,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,278,9,True,False,False,,,,,0.1139783206600874,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,279,9,True,False,False,,,,,0.1285390713476784,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,280,9,True,False,False,,,,,0.2122633878013267,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,281,9,True,False,False,,,,,0.3268079598770426,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,282,9,True,False,False,,,,,0.21380035592946123,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,283,9,True,False,False,,,,,0.2862805371299143,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,284,9,True,False,False,,,,,0.2502831257078143,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,285,9,True,False,False,,,,,0.3236531305613979,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,286,9,True,False,False,,,,,0.2747937226985925,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,287,9,True,False,False,,,,,0.18937065199805858,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,288,9,True,False,False,,,,,0.23823005986086399,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,289,9,True,False,False,,,,,0.24518686296715742,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,290,9,True,False,False,,,,,0.2480181200453001,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,291,9,True,False,False,,,,,0.1962465620449766,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,292,9,True,False,False,,,,,0.20037210807312733,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,293,9,True,False,False,,,,,0.25586474680472415,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,294,9,True,False,False,,,,,0.20587283611066165,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,295,9,True,False,False,,,,,0.19179744377932373,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,296,9,True,False,False,,,,,0.2645203041579033,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,297,9,True,False,False,,,,,0.3005986086393787,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,298,9,True,False,False,,,,,0.38044005824300275,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,299,9,True,False,False,,,,,0.24122310305775763,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,300,9,True,False,False,,,,,0.2299789678045624,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,301,9,True,False,False,,,,,0.3280213557676751,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,302,9,True,False,False,,,,,0.32955832389580975,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,303,9,True,False,False,,,,,0.2945316291862158,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,304,9,True,False,False,,,,,0.18184759747613655,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,305,9,True,False,False,,,,,0.21646982688885297,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,306,9,True,False,False,,,,,0.16591166477916197,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,307,9,True,False,False,,,,,0.1908267270668177,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,308,9,True,False,False,,,,,0.19923960524187023,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,309,9,True,False,False,,,,,0.16623523701666398,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,310,9,True,False,False,,,,,0.17375829153858602,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,311,9,True,False,False,,,,,0.16809577738230064,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,312,9,True,False,False,,,,,0.1288626435851804,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,313,9,True,False,False,,,,,0.1288626435851804,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,314,9,True,False,False,,,,,0.13962142048212267,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,315,9,True,False,False,,,,,0.17958259181362235,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,316,9,True,False,False,,,,,0.12870085746642934,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,317,9,True,False,False,,,,,0.14237178450088983,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,318,9,True,False,False,,,,,0.15668985601035434,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,319,9,True,False,False,,,,,0.16097718815725615,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,320,9,True,False,False,,,,,0.14237178450088983,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,321,9,True,False,False,,,,,0.16607345089791292,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,322,9,True,False,False,,,,,0.13848891765086557,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,323,9,True,False,False,,,,,0.15094644879469343,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,324,9,True,False,False,,,,,0.17561883190422267,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,325,9,True,False,False,,,,,0.17877366121986737,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,326,9,True,False,False,,,,,0.14075392331337966,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,327,9,True,False,False,,,,,0.18362724478239767,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,328,9,True,False,False,,,,,0.15110823491344438,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,329,9,True,False,False,,,,,0.33780941595211134,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,330,9,True,False,False,,,,,0.18289920724801811,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,331,9,True,False,False,,,,,0.34476621905840477,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,332,9,True,False,False,,,,,0.3316615434395729,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,333,9,True,False,False,,,,,0.33020546837081377,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,334,9,True,False,False,,,,,0.18726743245429545,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,335,9,True,False,False,,,,,0.3326322601520789,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,336,9,True,False,False,,,,,0.10208704093188803,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,337,9,True,False,False,,,,,0.10087364504125551,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,338,9,True,False,False,,,,,0.10419026047565116,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,339,9,True,False,False,,,,,0.09545381006309661,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,340,9,True,False,False,,,,,0.15296877527908104,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,341,9,True,False,False,,,,,0.13363533408833517,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,342,9,True,False,False,,,,,0.09076201261931727,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,343,9,True,False,False,,,,,0.10386668823814915,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,344,10,True,False,False,,,,,0.1951140592137195,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,345,9,True,False,False,,,,,0.20708623200129428,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,346,10,True,False,False,,,,,0.20805694871380032,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,347,10,True,False,False,,,,,0.21104999191069407,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,348,9,True,False,False,,,,,0.2137194628700857,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,349,10,True,False,False,,,,,0.23038343310143994,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,350,9,True,False,False,,,,,0.1931726257887073,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,351,10,True,False,False,,,,,0.1997249635981233,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,352,9,True,False,False,,,,,0.17424364989483898,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,353,9,True,False,False,,,,,0.21250606697945318,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,354,9,True,False,False,,,,,0.19503316615434396,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,355,9,True,False,False,,,,,0.20530658469503316,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_the_stove,libero_goal,356,9,True,False,False,,,,,0.23224397346707648,False,,False,29
