suite,task_id,task_dir,task_name,prompt,episode_index,init_state_id,flow_noise_seed,success,action_steps,inference_calls,control_step_offset,path,mig_uuid,mig_profile,wall_s
goal,1,t01__put_the_bowl_on_the_stove,put_the_bowl_on_the_stove,put the bowl on the stove,40,40,1000,1,86,9,359,corpus/libero30-right-v1/libero_goal/t01__put_the_bowl_on_the_stove,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,11.5
goal,1,t01__put_the_bowl_on_the_stove,put_the_bowl_on_the_stove,put the bowl on the stove,41,41,1000,1,80,8,368,corpus/libero30-right-v1/libero_goal/t01__put_the_bowl_on_the_stove,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,10.7
goal,1,t01__put_the_bowl_on_the_stove,put_the_bowl_on_the_stove,put the bowl on the stove,42,42,1000,1,83,9,376,corpus/libero30-right-v1/libero_goal/t01__put_the_bowl_on_the_stove,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,11.5
goal,1,t01__put_the_bowl_on_the_stove,put_the_bowl_on_the_stove,put the bowl on the stove,43,43,1000,1,87,9,385,corpus/libero30-right-v1/libero_goal/t01__put_the_bowl_on_the_stove,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,11.6
goal,1,t01__put_the_bowl_on_the_stove,put_the_bowl_on_the_stove,put the bowl on the stove,44,44,1000,1,91,10,394,corpus/libero30-right-v1/libero_goal/t01__put_the_bowl_on_the_stove,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,12.5
goal,1,t01__put_the_bowl_on_the_stove,put_the_bowl_on_the_stove,put the bowl on the stove,45,45,1000,0,300,30,404,corpus/libero30-right-v1/libero_goal/t01__put_the_bowl_on_the_stove,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,32.4
goal,1,t01__put_the_bowl_on_the_stove,put_the_bowl_on_the_stove,put the bowl on the stove,46,46,1000,1,86,9,434,corpus/libero30-right-v1/libero_goal/t01__put_the_bowl_on_the_stove,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,11.7
goal,1,t01__put_the_bowl_on_the_stove,put_the_bowl_on_the_stove,put the bowl on the stove,47,47,1000,1,82,9,443,corpus/libero30-right-v1/libero_goal/t01__put_the_bowl_on_the_stove,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,11.4
goal,1,t01__put_the_bowl_on_the_stove,put_the_bowl_on_the_stove,put the bowl on the stove,48,48,1000,1,85,9,452,corpus/libero30-right-v1/libero_goal/t01__put_the_bowl_on_the_stove,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,11.4
goal,1,t01__put_the_bowl_on_the_stove,put_the_bowl_on_the_stove,put the bowl on the stove,49,49,1000,1,84,9,461,corpus/libero30-right-v1/libero_goal/t01__put_the_bowl_on_the_stove,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,11.5
goal,2,t02__put_the_wine_bottle_on_top_of_the_cabinet,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,0,0,1000,1,86,9,0,corpus/libero30-right-v1/libero_goal/t02__put_the_wine_bottle_on_top_of_the_cabinet,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,13.8
goal,2,t02__put_the_wine_bottle_on_top_of_the_cabinet,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,1,1,1000,1,83,9,9,corpus/libero30-right-v1/libero_goal/t02__put_the_wine_bottle_on_top_of_the_cabinet,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,11.3
goal,2,t02__put_the_wine_bottle_on_top_of_the_cabinet,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,2,2,1000,1,89,9,18,corpus/libero30-right-v1/libero_goal/t02__put_the_wine_bottle_on_top_of_the_cabinet,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,11.4
goal,2,t02__put_the_wine_bottle_on_top_of_the_cabinet,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,3,3,1000,1,81,9,27,corpus/libero30-right-v1/libero_goal/t02__put_the_wine_bottle_on_top_of_the_cabinet,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,11.3
goal,2,t02__put_the_wine_bottle_on_top_of_the_cabinet,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,4,4,1000,1,94,10,36,corpus/libero30-right-v1/libero_goal/t02__put_the_wine_bottle_on_top_of_the_cabinet,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,12.4
goal,2,t02__put_the_wine_bottle_on_top_of_the_cabinet,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,5,5,1000,1,90,9,46,corpus/libero30-right-v1/libero_goal/t02__put_the_wine_bottle_on_top_of_the_cabinet,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,11.5
goal,2,t02__put_the_wine_bottle_on_top_of_the_cabinet,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,6,6,1000,1,96,10,55,corpus/libero30-right-v1/libero_goal/t02__put_the_wine_bottle_on_top_of_the_cabinet,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,12.4
goal,2,t02__put_the_wine_bottle_on_top_of_the_cabinet,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,7,7,1000,1,90,9,65,corpus/libero30-right-v1/libero_goal/t02__put_the_wine_bottle_on_top_of_the_cabinet,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,11.5
goal,2,t02__put_the_wine_bottle_on_top_of_the_cabinet,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,8,8,1000,1,86,9,74,corpus/libero30-right-v1/libero_goal/t02__put_the_wine_bottle_on_top_of_the_cabinet,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,11.5
goal,2,t02__put_the_wine_bottle_on_top_of_the_cabinet,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,9,9,1000,1,85,9,83,corpus/libero30-right-v1/libero_goal/t02__put_the_wine_bottle_on_top_of_the_cabinet,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,11.6
goal,2,t02__put_the_wine_bottle_on_top_of_the_cabinet,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,10,10,1000,1,81,9,92,corpus/libero30-right-v1/libero_goal/t02__put_the_wine_bottle_on_top_of_the_cabinet,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,11.5
goal,2,t02__put_the_wine_bottle_on_top_of_the_cabinet,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,11,11,1000,1,82,9,101,corpus/libero30-right-v1/libero_goal/t02__put_the_wine_bottle_on_top_of_the_cabinet,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,11.6
goal,2,t02__put_the_wine_bottle_on_top_of_the_cabinet,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,12,12,1000,1,87,9,110,corpus/libero30-right-v1/libero_goal/t02__put_the_wine_bottle_on_top_of_the_cabinet,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,11.7
goal,2,t02__put_the_wine_bottle_on_top_of_the_cabinet,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,13,13,1000,1,93,10,119,corpus/libero30-right-v1/libero_goal/t02__put_the_wine_bottle_on_top_of_the_cabinet,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,12.8
goal,2,t02__put_the_wine_bottle_on_top_of_the_cabinet,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,14,14,1000,1,82,9,129,corpus/libero30-right-v1/libero_goal/t02__put_the_wine_bottle_on_top_of_the_cabinet,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,11.7
goal,2,t02__put_the_wine_bottle_on_top_of_the_cabinet,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,15,15,1000,1,85,9,138,corpus/libero30-right-v1/libero_goal/t02__put_the_wine_bottle_on_top_of_the_cabinet,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,11.5
goal,2,t02__put_the_wine_bottle_on_top_of_the_cabinet,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,16,16,1000,1,88,9,147,corpus/libero30-right-v1/libero_goal/t02__put_the_wine_bottle_on_top_of_the_cabinet,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,11.5
goal,2,t02__put_the_wine_bottle_on_top_of_the_cabinet,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,17,17,1000,1,88,9,156,corpus/libero30-right-v1/libero_goal/t02__put_the_wine_bottle_on_top_of_the_cabinet,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,11.5
goal,2,t02__put_the_wine_bottle_on_top_of_the_cabinet,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,18,18,1000,1,83,9,165,corpus/libero30-right-v1/libero_goal/t02__put_the_wine_bottle_on_top_of_the_cabinet,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,17.4
goal,2,t02__put_the_wine_bottle_on_top_of_the_cabinet,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,19,19,1000,1,90,9,174,corpus/libero30-right-v1/libero_goal/t02__put_the_wine_bottle_on_top_of_the_cabinet,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,11.6
goal,2,t02__put_the_wine_bottle_on_top_of_the_cabinet,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,20,20,1000,1,85,9,183,corpus/libero30-right-v1/libero_goal/t02__put_the_wine_bottle_on_top_of_the_cabinet,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,11.5
goal,2,t02__put_the_wine_bottle_on_top_of_the_cabinet,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,21,21,1000,1,88,9,192,corpus/libero30-right-v1/libero_goal/t02__put_the_wine_bottle_on_top_of_the_cabinet,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,11.6
goal,2,t02__put_the_wine_bottle_on_top_of_the_cabinet,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,22,22,1000,1,84,9,201,corpus/libero30-right-v1/libero_goal/t02__put_the_wine_bottle_on_top_of_the_cabinet,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,11.5
goal,2,t02__put_the_wine_bottle_on_top_of_the_cabinet,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,23,23,1000,1,85,9,210,corpus/libero30-right-v1/libero_goal/t02__put_the_wine_bottle_on_top_of_the_cabinet,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,11.5
goal,2,t02__put_the_wine_bottle_on_top_of_the_cabinet,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,24,24,1000,1,85,9,219,corpus/libero30-right-v1/libero_goal/t02__put_the_wine_bottle_on_top_of_the_cabinet,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,11.5
goal,2,t02__put_the_wine_bottle_on_top_of_the_cabinet,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,25,25,1000,1,89,9,228,corpus/libero30-right-v1/libero_goal/t02__put_the_wine_bottle_on_top_of_the_cabinet,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,11.5
goal,2,t02__put_the_wine_bottle_on_top_of_the_cabinet,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,26,26,1000,1,87,9,237,corpus/libero30-right-v1/libero_goal/t02__put_the_wine_bottle_on_top_of_the_cabinet,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,11.5
goal,2,t02__put_the_wine_bottle_on_top_of_the_cabinet,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,27,27,1000,1,83,9,246,corpus/libero30-right-v1/libero_goal/t02__put_the_wine_bottle_on_top_of_the_cabinet,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,11.4
goal,2,t02__put_the_wine_bottle_on_top_of_the_cabinet,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,28,28,1000,1,90,9,255,corpus/libero30-right-v1/libero_goal/t02__put_the_wine_bottle_on_top_of_the_cabinet,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,11.6
goal,2,t02__put_the_wine_bottle_on_top_of_the_cabinet,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,29,29,1000,1,86,9,264,corpus/libero30-right-v1/libero_goal/t02__put_the_wine_bottle_on_top_of_the_cabinet,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,11.4
goal,2,t02__put_the_wine_bottle_on_top_of_the_cabinet,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,30,30,1000,1,84,9,273,corpus/libero30-right-v1/libero_goal/t02__put_the_wine_bottle_on_top_of_the_cabinet,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,11.3
goal,2,t02__put_the_wine_bottle_on_top_of_the_cabinet,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,31,31,1000,1,92,10,282,corpus/libero30-right-v1/libero_goal/t02__put_the_wine_bottle_on_top_of_the_cabinet,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,12.6
goal,2,t02__put_the_wine_bottle_on_top_of_the_cabinet,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,32,32,1000,1,86,9,292,corpus/libero30-right-v1/libero_goal/t02__put_the_wine_bottle_on_top_of_the_cabinet,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,11.8
goal,2,t02__put_the_wine_bottle_on_top_of_the_cabinet,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,33,33,1000,1,85,9,301,corpus/libero30-right-v1/libero_goal/t02__put_the_wine_bottle_on_top_of_the_cabinet,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,11.6
goal,2,t02__put_the_wine_bottle_on_top_of_the_cabinet,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,34,34,1000,1,82,9,310,corpus/libero30-right-v1/libero_goal/t02__put_the_wine_bottle_on_top_of_the_cabinet,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,11.4
goal,2,t02__put_the_wine_bottle_on_top_of_the_cabinet,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,35,35,1000,1,90,9,319,corpus/libero30-right-v1/libero_goal/t02__put_the_wine_bottle_on_top_of_the_cabinet,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,11.7
goal,2,t02__put_the_wine_bottle_on_top_of_the_cabinet,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,36,36,1000,1,86,9,328,corpus/libero30-right-v1/libero_goal/t02__put_the_wine_bottle_on_top_of_the_cabinet,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,11.6
goal,2,t02__put_the_wine_bottle_on_top_of_the_cabinet,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,37,37,1000,1,83,9,337,corpus/libero30-right-v1/libero_goal/t02__put_the_wine_bottle_on_top_of_the_cabinet,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,11.5
goal,2,t02__put_the_wine_bottle_on_top_of_the_cabinet,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,38,38,1000,1,83,9,346,corpus/libero30-right-v1/libero_goal/t02__put_the_wine_bottle_on_top_of_the_cabinet,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,11.6
goal,2,t02__put_the_wine_bottle_on_top_of_the_cabinet,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,39,39,1000,1,91,10,355,corpus/libero30-right-v1/libero_goal/t02__put_the_wine_bottle_on_top_of_the_cabinet,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,12.4
goal,2,t02__put_the_wine_bottle_on_top_of_the_cabinet,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,40,40,1000,1,94,10,365,corpus/libero30-right-v1/libero_goal/t02__put_the_wine_bottle_on_top_of_the_cabinet,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,12.4
goal,2,t02__put_the_wine_bottle_on_top_of_the_cabinet,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,41,41,1000,1,83,9,375,corpus/libero30-right-v1/libero_goal/t02__put_the_wine_bottle_on_top_of_the_cabinet,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,11.4
goal,2,t02__put_the_wine_bottle_on_top_of_the_cabinet,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,42,42,1000,1,83,9,384,corpus/libero30-right-v1/libero_goal/t02__put_the_wine_bottle_on_top_of_the_cabinet,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,11.6
goal,2,t02__put_the_wine_bottle_on_top_of_the_cabinet,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,43,43,1000,1,87,9,393,corpus/libero30-right-v1/libero_goal/t02__put_the_wine_bottle_on_top_of_the_cabinet,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,11.6
goal,2,t02__put_the_wine_bottle_on_top_of_the_cabinet,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,44,44,1000,1,85,9,402,corpus/libero30-right-v1/libero_goal/t02__put_the_wine_bottle_on_top_of_the_cabinet,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,11.5
goal,2,t02__put_the_wine_bottle_on_top_of_the_cabinet,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,45,45,1000,1,85,9,411,corpus/libero30-right-v1/libero_goal/t02__put_the_wine_bottle_on_top_of_the_cabinet,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,11.5
goal,2,t02__put_the_wine_bottle_on_top_of_the_cabinet,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,46,46,1000,1,92,10,420,corpus/libero30-right-v1/libero_goal/t02__put_the_wine_bottle_on_top_of_the_cabinet,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,12.3
goal,2,t02__put_the_wine_bottle_on_top_of_the_cabinet,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,47,47,1000,1,83,9,430,corpus/libero30-right-v1/libero_goal/t02__put_the_wine_bottle_on_top_of_the_cabinet,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,11.4
goal,2,t02__put_the_wine_bottle_on_top_of_the_cabinet,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,48,48,1000,1,80,8,439,corpus/libero30-right-v1/libero_goal/t02__put_the_wine_bottle_on_top_of_the_cabinet,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,10.5
goal,2,t02__put_the_wine_bottle_on_top_of_the_cabinet,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,49,49,1000,1,84,9,447,corpus/libero30-right-v1/libero_goal/t02__put_the_wine_bottle_on_top_of_the_cabinet,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,11.4
goal,3,t03__open_the_top_drawer_and_put_the_bowl_inside,open_the_top_drawer_and_put_the_bowl_inside,open the top drawer and put the bowl inside,0,0,1000,1,167,17,0,corpus/libero30-right-v1/libero_goal/t03__open_the_top_drawer_and_put_the_bowl_inside,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,22.5
goal,3,t03__open_the_top_drawer_and_put_the_bowl_inside,open_the_top_drawer_and_put_the_bowl_inside,open the top drawer and put the bowl inside,1,1,1000,0,300,30,17,corpus/libero30-right-v1/libero_goal/t03__open_the_top_drawer_and_put_the_bowl_inside,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,32.4
goal,3,t03__open_the_top_drawer_and_put_the_bowl_inside,open_the_top_drawer_and_put_the_bowl_inside,open the top drawer and put the bowl inside,2,2,1000,1,179,18,47,corpus/libero30-right-v1/libero_goal/t03__open_the_top_drawer_and_put_the_bowl_inside,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,20.5
goal,3,t03__open_the_top_drawer_and_put_the_bowl_inside,open_the_top_drawer_and_put_the_bowl_inside,open the top drawer and put the bowl inside,3,3,1000,1,175,18,65,corpus/libero30-right-v1/libero_goal/t03__open_the_top_drawer_and_put_the_bowl_inside,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,20.2
goal,3,t03__open_the_top_drawer_and_put_the_bowl_inside,open_the_top_drawer_and_put_the_bowl_inside,open the top drawer and put the bowl inside,4,4,1000,1,177,18,83,corpus/libero30-right-v1/libero_goal/t03__open_the_top_drawer_and_put_the_bowl_inside,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,20.9
goal,3,t03__open_the_top_drawer_and_put_the_bowl_inside,open_the_top_drawer_and_put_the_bowl_inside,open the top drawer and put the bowl inside,5,5,1000,1,182,19,101,corpus/libero30-right-v1/libero_goal/t03__open_the_top_drawer_and_put_the_bowl_inside,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,21.0
goal,3,t03__open_the_top_drawer_and_put_the_bowl_inside,open_the_top_drawer_and_put_the_bowl_inside,open the top drawer and put the bowl inside,6,6,1000,1,179,18,120,corpus/libero30-right-v1/libero_goal/t03__open_the_top_drawer_and_put_the_bowl_inside,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,23.3
goal,3,t03__open_the_top_drawer_and_put_the_bowl_inside,open_the_top_drawer_and_put_the_bowl_inside,open the top drawer and put the bowl inside,7,7,1000,1,178,18,138,corpus/libero30-right-v1/libero_goal/t03__open_the_top_drawer_and_put_the_bowl_inside,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,20.3
goal,3,t03__open_the_top_drawer_and_put_the_bowl_inside,open_the_top_drawer_and_put_the_bowl_inside,open the top drawer and put the bowl inside,8,8,1000,1,186,19,156,corpus/libero30-right-v1/libero_goal/t03__open_the_top_drawer_and_put_the_bowl_inside,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,21.5
goal,3,t03__open_the_top_drawer_and_put_the_bowl_inside,open_the_top_drawer_and_put_the_bowl_inside,open the top drawer and put the bowl inside,9,9,1000,1,172,18,175,corpus/libero30-right-v1/libero_goal/t03__open_the_top_drawer_and_put_the_bowl_inside,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,20.3
goal,3,t03__open_the_top_drawer_and_put_the_bowl_inside,open_the_top_drawer_and_put_the_bowl_inside,open the top drawer and put the bowl inside,10,10,1000,1,173,18,193,corpus/libero30-right-v1/libero_goal/t03__open_the_top_drawer_and_put_the_bowl_inside,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,20.3
goal,3,t03__open_the_top_drawer_and_put_the_bowl_inside,open_the_top_drawer_and_put_the_bowl_inside,open the top drawer and put the bowl inside,11,11,1000,1,174,18,211,corpus/libero30-right-v1/libero_goal/t03__open_the_top_drawer_and_put_the_bowl_inside,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,20.5
goal,3,t03__open_the_top_drawer_and_put_the_bowl_inside,open_the_top_drawer_and_put_the_bowl_inside,open the top drawer and put the bowl inside,12,12,1000,1,178,18,229,corpus/libero30-right-v1/libero_goal/t03__open_the_top_drawer_and_put_the_bowl_inside,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,20.5
